ID;SEBUTAN_JABATAN;organisasi_id;ORGANISASI;jenjang_jabatan_id;JENJANG_JABATAN;job_target_jabatan_id;job_target;PEMIMPIN_UNIT;stream_business_id;STREAM_BUSINESS;profesi_id;PROFESI;STATUS;DIRKOM_ID
3785;Manager Sistem Informasi Human Capital;180;Kantor Pusat - Divisi Pelayanan Human Capital;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3786;Analyst Sistem Informasi Human Capital;180;Kantor Pusat - Divisi Pelayanan Human Capital;10;Fungsional IV;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3787;Assistant Analyst Sistem Informasi Human Capital;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3788;Junior Analyst Sistem Informasi Human Capital;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3789;Manager Pelayanan Data Human Capital dan Purnakarya;180;Kantor Pusat - Divisi Pelayanan Human Capital;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3790;Analyst Pelayanan Data Human Capital dan Purnakarya;180;Kantor Pusat - Divisi Pelayanan Human Capital;10;Fungsional IV;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3791;Assistant Analyst Pelayanan Data Human Capital dan Purnakarya;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3792;Junior Analyst Pelayanan Data Human Capital dan Purnakarya;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3793;Assistant Officer Pelayanan Data Human Capital dan Purnakarya;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3794;Junior Officer Pelayanan Data Human Capital dan Purnakarya;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3795;Manager Human Capital Help Center;180;Kantor Pusat - Divisi Pelayanan Human Capital;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3796;Analyst Human Capital Help Center;180;Kantor Pusat - Divisi Pelayanan Human Capital;10;Fungsional IV;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3797;Assistant Analyst Human Capital Help Center;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3798;Junior Analyst Human Capital Help Center;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3799;Assistant Officer Human Capital Help Center;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3800;Junior Officer Human Capital Help Center;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3801;Vice President Hubungan Industrial;180;Kantor Pusat - Divisi Pelayanan Human Capital;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;69;Hubungan Industrial;ACTV;2
3802;Manager Manajemen Hubungan Industrial;180;Kantor Pusat - Divisi Pelayanan Human Capital;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;69;Hubungan Industrial;ACTV;2
3803;Analyst Manajemen Hubungan Industrial;180;Kantor Pusat - Divisi Pelayanan Human Capital;10;Fungsional IV;;;Fungsional;10;Corporate and Technical Services;69;Hubungan Industrial;ACTV;2
3804;Assistant Analyst Manajemen Hubungan Industrial;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;69;Hubungan Industrial;ACTV;2
3805;Manager Penyelesaian Permasalahan Hubungan Industrial;180;Kantor Pusat - Divisi Pelayanan Human Capital;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;69;Hubungan Industrial;ACTV;2
3806;Analyst Penyelesaian Permasalahan Hubungan Industrial;180;Kantor Pusat - Divisi Pelayanan Human Capital;10;Fungsional IV;;;Fungsional;10;Corporate and Technical Services;69;Hubungan Industrial;ACTV;2
3807;Assistant Analyst Penyelesaian Permasalahan Hubungan Industrial;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;69;Hubungan Industrial;ACTV;2
3808;Vice President Pelayanan Remunerasi Human Capital;180;Kantor Pusat - Divisi Pelayanan Human Capital;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3809;Manager Pelayanan Kompensasi Human Capital;180;Kantor Pusat - Divisi Pelayanan Human Capital;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3810;Assistant Analyst Pelayanan Kompensasi Human Capital;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3811;Junior Analyst Pelayanan Kompensasi Human Capital;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3812;Assistant Officer Pelayanan Kompensasi Human Capital;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3813;Junior Officer Pelayanan Kompensasi Human Capital;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3814;Manager Dana Pensiun dan Jaminan Sosial;180;Kantor Pusat - Divisi Pelayanan Human Capital;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3815;Assistant Analyst Dana Pensiun dan Jaminan Sosial;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3816;Junior Analyst Dana Pensiun dan Jaminan Sosial;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3817;Assistant Officer Dana Pensiun dan Jaminan Sosial;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3818;Junior Officer Dana Pensiun dan Jaminan Sosial;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3819;Manager Health Care Provider;180;Kantor Pusat - Divisi Pelayanan Human Capital;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3820;Assistant Analyst Health Care Provider;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3821;Junior Analyst Health Care Provider;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3822;Assistant Officer Health Care Provider;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3823;Junior Officer Health Care Provider;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3824;Manager Health Care Services;180;Kantor Pusat - Divisi Pelayanan Human Capital;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3825;Assistant Analyst Health Care Services;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3826;Junior Analyst Health Care Services;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3827;Assistant Officer Health Care Services;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3828;Junior Officer Health Care Services;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3829;Vice President Kemitraan Tenaga Kerja;180;Kantor Pusat - Divisi Pelayanan Human Capital;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;69;Hubungan Industrial;ACTV;2
3830;Manager Monitoring Kemitraan Tenaga Kerja;180;Kantor Pusat - Divisi Pelayanan Human Capital;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;69;Hubungan Industrial;ACTV;2
3831;Assistant Analyst Monitoring Kemitraan Tenaga Kerja;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;69;Hubungan Industrial;ACTV;2
3832;Junior Analyst Monitoring Kemitraan Tenaga Kerja;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;69;Hubungan Industrial;ACTV;2
3833;Assistant Officer Monitoring Kemitraan Tenaga Kerja;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;69;Hubungan Industrial;ACTV;2
3834;Junior Officer Monitoring Kemitraan Tenaga Kerja;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;69;Hubungan Industrial;ACTV;2
3835;Vice President Pelayanan Human Capital Regional Sumatera dan Kalimantan;180;Kantor Pusat - Divisi Pelayanan Human Capital;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3836;Manager Pelayanan Human Capital Sumatera Bagian Utara;180;Kantor Pusat - Divisi Pelayanan Human Capital;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3837;Assistant Manager Pelayanan Human Capital Banda Aceh;180;Kantor Pusat - Divisi Pelayanan Human Capital;5;Supervisory Atas;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3838;Assistant Analyst Pelayanan Human Capital Banda Aceh;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3839;Junior Analyst Pelayanan Human Capital Banda Aceh;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3840;Assistant Officer Pelayanan Human Capital Banda Aceh;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3841;Junior Officer Pelayanan Human Capital Banda Aceh;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3842;Assistant Manager Pelayanan Human Capital Medan;180;Kantor Pusat - Divisi Pelayanan Human Capital;5;Supervisory Atas;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3843;Assistant Analyst Pelayanan Human Capital Medan;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3844;Junior Analyst Pelayanan Human Capital Medan;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3845;Assistant Officer Pelayanan Human Capital Medan;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3846;Junior Officer Pelayanan Human Capital Medan;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3847;Assistant Manager Pelayanan Human Capital Pekanbaru;180;Kantor Pusat - Divisi Pelayanan Human Capital;5;Supervisory Atas;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3848;Assistant Analyst Pelayanan Human Capital Pekanbaru;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3849;Junior Analyst Pelayanan Human Capital Pekanbaru;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3850;Assistant Officer Pelayanan Human Capital Pekanbaru;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3851;Junior Officer Pelayanan Human Capital Pekanbaru;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3852;Manager Pelayanan Human Capital Sumatera Bagian Selatan;180;Kantor Pusat - Divisi Pelayanan Human Capital;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3853;Assistant Manager Pelayanan Human Capital Padang;180;Kantor Pusat - Divisi Pelayanan Human Capital;5;Supervisory Atas;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3854;Assistant Analyst Pelayanan Human Capital Padang;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3855;Junior Analyst Pelayanan Human Capital Padang;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3856;Assistant Officer Pelayanan Human Capital Padang;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3857;Junior Officer Pelayanan Human Capital Padang;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3858;Assistant Manager Pelayanan Human Capital Palembang;180;Kantor Pusat - Divisi Pelayanan Human Capital;5;Supervisory Atas;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3859;Assistant Analyst Pelayanan Human Capital Palembang;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3860;Junior Analyst Pelayanan Human Capital Palembang;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3861;Assistant Officer Pelayanan Human Capital Palembang;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3862;Junior Officer Pelayanan Human Capital Palembang;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3863;Assistant Manager Pelayanan Human Capital Lampung;180;Kantor Pusat - Divisi Pelayanan Human Capital;5;Supervisory Atas;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3864;Assistant Analyst Pelayanan Human Capital Lampung;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3865;Junior Analyst Pelayanan Human Capital Lampung;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3866;Assistant Officer Pelayanan Human Capital Lampung;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3867;Junior Officer Pelayanan Human Capital Lampung;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3868;Manager Pelayanan Human Capital Kalimantan;180;Kantor Pusat - Divisi Pelayanan Human Capital;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3869;Assistant Manager Pelayanan Human Capital Pontianak;180;Kantor Pusat - Divisi Pelayanan Human Capital;5;Supervisory Atas;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3870;Assistant Analyst Pelayanan Human Capital Pontianak;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3871;Junior Analyst Pelayanan Human Capital Pontianak;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3872;Assistant Officer Pelayanan Human Capital Pontianak;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3873;Junior Officer Pelayanan Human Capital Pontianak;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3874;Assistant Manager Pelayanan Human Capital Banjarbaru;180;Kantor Pusat - Divisi Pelayanan Human Capital;5;Supervisory Atas;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3875;Assistant Analyst Pelayanan Human Capital Banjarbaru;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3876;Junior Analyst Pelayanan Human Capital Banjarbaru;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3877;Assistant Officer Pelayanan Human Capital Banjarbaru;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3878;Junior Officer Pelayanan Human Capital Banjarbaru;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3879;Assistant Manager Pelayanan Human Capital Balikpapan;180;Kantor Pusat - Divisi Pelayanan Human Capital;5;Supervisory Atas;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3880;Assistant Analyst Pelayanan Human Capital Balikpapan;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3881;Junior Analyst Pelayanan Human Capital Balikpapan;180;Kantor Pusat - Divisi Pelayanan Human Capital;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
3882;Assistant Officer Pelayanan Human Capital Balikpapan;180;Kantor Pusat - Divisi Pelayanan Human Capital;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
